record,window,rhythm,beat,rr
06426,477,AF,11,0.552
06426,477,AF,12,0.648
06426,477,AF,13,0.648
06426,477,AF,14,0.824
06426,477,AF,15,0.528
06426,477,AF,16,0.868
06426,477,AF,17,0.56
06426,477,AF,18,0.784
06426,477,AF,19,0.52
06426,477,AF,20,0.668
06426,477,AF,21,0.76
06426,477,AF,22,0.616
06426,477,AF,23,0.848
06426,477,AF,24,0.512
06426,477,AF,25,0.52
06426,477,AF,26,0.6
06426,477,AF,27,0.896
06426,477,AF,28,0.76
06426,477,AF,29,0.752
06426,478,AF,0,0.436
06426,478,AF,1,0.652
06426,478,AF,2,0.488
06426,478,AF,3,1.036
06426,478,AF,4,0.824
06426,478,AF,5,0.912
06426,478,AF,6,0.444
06426,478,AF,7,0.44
06426,478,AF,8,0.46
06426,478,AF,9,0.548
06426,478,AF,10,0.844
06426,478,AF,11,0.696
06426,478,AF,12,0.472
06426,478,AF,13,0.716
06426,478,AF,14,0.472
06426,478,AF,15,0.656
06426,478,AF,16,0.712
06426,478,AF,17,0.948
06426,478,AF,18,0.54
06426,478,AF,19,0.744
06426,478,AF,20,0.744
06426,478,AF,21,0.704
06426,478,AF,22,0.516
06426,478,AF,23,0.668
06426,478,AF,24,0.468
06426,478,AF,25,0.564
06426,478,AF,26,0.952
06426,478,AF,27,0.48
06426,478,AF,28,0.668
06426,478,AF,29,0.94
06426,479,AF,0,0.896
06426,479,AF,1,0.696
06426,479,AF,2,0.564
06426,479,AF,3,0.608
06426,479,AF,4,0.616
06426,479,AF,5,0.736
06426,479,AF,6,0.556
06426,479,AF,7,0.432
06426,479,AF,8,0.44
06426,479,AF,9,0.676
06426,479,AF,10,0.908
06426,479,AF,11,0.54
06426,479,AF,12,0.464
06426,479,AF,13,0.572
06426,479,AF,14,0.76
06426,479,AF,15,0.444
06426,479,AF,16,0.46
06426,479,AF,17,0.648
06426,479,AF,18,0.468
06426,479,AF,19,0.42
06426,479,AF,20,0.508
06426,479,AF,21,0.644
06426,479,AF,22,0.872
06426,479,AF,23,0.692
06426,479,AF,24,0.756
06426,479,AF,25,0.456
06426,479,AF,26,0.66
06426,479,AF,27,0.584
06426,479,AF,28,0.572
06426,479,AF,29,0.508
06426,480,AF,0,0.724
06426,480,AF,1,0.584
06426,480,AF,2,0.592
06426,480,AF,3,0.72
06426,480,AF,4,0.724
06426,480,AF,5,0.68
06426,480,AF,6,0.648
06426,480,AF,7,0.64
06426,480,AF,8,0.892
06426,480,AF,9,0.764
06426,480,AF,10,0.488
06426,480,AF,11,0.72
06426,480,AF,12,0.548
06426,480,AF,13,0.508
06426,480,AF,14,1.064
06426,480,AF,15,0.836
06426,480,AF,16,0.72
06426,480,AF,17,0.488
06426,480,AF,18,0.488
06426,480,AF,19,0.676
06426,480,AF,20,0.692
06426,480,AF,21,0.784
06426,480,AF,22,0.58
06426,480,AF,23,0.508
06426,480,AF,24,0.604
06426,480,AF,25,0.828
06426,480,AF,26,0.732
06426,480,AF,27,0.748
06426,480,AF,28,0.748
06426,480,AF,29,1.028
06426,481,AF,0,0.512
06426,481,AF,1,0.448
06426,481,AF,2,0.596
06426,481,AF,3,0.588
06426,481,AF,4,0.748
06426,481,AF,5,0.648
06426,481,AF,6,0.44
06426,481,AF,7,0.44
06426,481,AF,8,0.448
06426,481,AF,9,0.432
06426,481,AF,10,0.428
06426,481,AF,11,0.396
06426,481,AF,12,0.56
06426,481,AF,13,0.54
06426,481,AF,14,0.744
06426,481,AF,15,0.648
06426,481,AF,16,0.572
06426,481,AF,17,0.632
06426,481,AF,18,0.572
06426,481,AF,19,0.516
06426,481,AF,20,0.436
06426,481,AF,21,0.688
06426,481,AF,22,0.768
06426,481,AF,23,0.468
06426,481,AF,24,0.468
06426,481,AF,25,0.436
06426,481,AF,26,0.42
06426,481,AF,27,0.396
06426,481,AF,28,0.732
06426,481,AF,29,0.748
06426,482,AF,0,0.632
06426,482,AF,1,0.66
06426,482,AF,2,0.54
06426,482,AF,3,0.744
06426,482,AF,4,0.676
06426,482,AF,5,0.468
06426,482,AF,6,0.412
06426,482,AF,7,0.488
06426,482,AF,8,0.456
06426,482,AF,9,0.56
06426,482,AF,10,0.728
06426,482,AF,11,0.472
06426,482,AF,12,0.964
06426,482,AF,13,0.944
06426,482,AF,14,0.652
06426,482,AF,15,0.604
06426,482,AF,16,0.464
06426,482,AF,17,0.564
06426,482,AF,18,0.624
06426,482,AF,19,0.556
06426,482,AF,20,0.496
06426,482,AF,21,0.784
06426,482,AF,22,0.452
06426,482,AF,23,0.58
06426,482,AF,24,0.652
06426,482,AF,25,0.5
06426,482,AF,26,0.584
06426,482,AF,27,0.46
06426,482,AF,28,0.408
06426,482,AF,29,0.848
06426,483,AF,0,0.572
06426,483,AF,1,0.544
06426,483,AF,2,0.796
06426,483,AF,3,0.716
06426,483,AF,4,0.608
06426,483,AF,5,0.508
06426,483,AF,6,0.54
06426,483,AF,7,0.548
06426,483,AF,8,0.956
06426,483,AF,9,0.708
06426,483,AF,10,0.944
06426,483,AF,11,0.48
06426,483,AF,12,0.604
06426,483,AF,13,0.504
06426,483,AF,14,0.416
06426,483,AF,15,0.544
06426,483,AF,16,0.92
06426,483,AF,17,0.84
06426,483,AF,18,0.508
06426,483,AF,19,0.416
06426,483,AF,20,0.652
06426,483,AF,21,0.756
06426,483,AF,22,0.528
06426,483,AF,23,0.672
06426,483,AF,24,0.512
06426,483,AF,25,0.436
06426,483,AF,26,0.664
06426,483,AF,27,0.676
06426,483,AF,28,0.752
06426,483,AF,29,0.492
06426,484,AF,0,0.496
06426,484,AF,1,0.536
06426,484,AF,2,0.5
06426,484,AF,3,0.5
06426,484,AF,4,0.764
06426,484,AF,5,0.484
06426,484,AF,6,0.656
06426,484,AF,7,0.708
06426,484,AF,8,0.488
06426,484,AF,9,0.844
06426,484,AF,10,0.956
06426,484,AF,11,0.748
06426,484,AF,12,0.908
06426,484,AF,13,0.74
06426,484,AF,14,0.508
06426,484,AF,15,0.684
06426,484,AF,16,0.464
06426,484,AF,17,1.048
06426,484,AF,18,0.472
06426,484,AF,19,0.72
06426,484,AF,20,0.52
06426,484,AF,21,0.624
06426,484,AF,22,0.564
06426,484,AF,23,0.488
06426,484,AF,24,0.66
06426,484,AF,25,0.548
06426,484,AF,26,0.728
06426,484,AF,27,0.544
06426,484,AF,28,0.744
06426,484,AF,29,0.628
06426,485,AF,0,0.556
06426,485,AF,1,0.7
06426,485,AF,2,0.768
06426,485,AF,3,0.512
06426,485,AF,4,0.428
06426,485,AF,5,0.5
06426,485,AF,6,0.912
06426,485,AF,7,0.576
06426,485,AF,8,0.588
06426,485,AF,9,0.472
06426,485,AF,10,0.464
06426,485,AF,11,0.728
06426,485,AF,12,0.624
06426,485,AF,13,0.46
06426,485,AF,14,0.792
06426,485,AF,15,0.68
06426,485,AF,16,0.9
06426,485,AF,17,0.46
06426,485,AF,18,0.432
06426,485,AF,19,0.728
06426,485,AF,20,0.5
06426,485,AF,21,0.804
06426,485,AF,22,0.488
06426,485,AF,23,0.652
06426,485,AF,24,0.588
06426,485,AF,25,0.692
06426,485,AF,26,0.62
06426,485,AF,27,0.788
06426,485,AF,28,0.768
06426,485,AF,29,0.724
06426,486,AF,0,0.548
06426,486,AF,1,0.46
06426,486,AF,2,0.424
06426,486,AF,3,0.436
06426,486,AF,4,0.76
06426,486,AF,5,0.496
06426,486,AF,6,0.652
06426,486,AF,7,0.564
06426,486,AF,8,0.896
06426,486,AF,9,0.56
06426,486,AF,10,0.456
06426,486,AF,11,0.428
06426,486,AF,12,0.86
06426,486,AF,13,0.488
06426,486,AF,14,0.716
06426,486,AF,15,0.836
06426,486,AF,16,0.644
06426,486,AF,17,0.412
06426,486,AF,18,0.64
06426,486,AF,19,0.572
06426,486,AF,20,0.648
06426,486,AF,21,0.468
06426,486,AF,22,0.948
06426,486,AF,23,0.504
06426,486,AF,24,0.452
06426,486,AF,25,0.704
06426,486,AF,26,0.604
06426,486,AF,27,0.54
06426,486,AF,28,0.592
06426,486,AF,29,0.632
06426,487,AF,0,0.568
06426,487,AF,1,0.588
06426,487,AF,2,0.688
06426,487,AF,3,0.62
06426,487,AF,4,0.564
06426,487,AF,5,0.472
06426,487,AF,6,0.428
06426,487,AF,7,0.508
06426,487,AF,8,0.736
06426,487,AF,9,0.528
06426,487,AF,10,0.504
06426,487,AF,11,0.68
06426,487,AF,12,0.736
06426,487,AF,13,0.436
06426,487,AF,14,0.388
06426,487,AF,15,0.496
06426,487,AF,16,0.644
06426,487,AF,17,0.472
06426,487,AF,18,0.444
06426,487,AF,19,0.628
06426,487,AF,20,0.54
06426,487,AF,21,0.432
06426,487,AF,22,0.776
06426,487,AF,23,0.488
06426,487,AF,24,0.54
06426,487,AF,25,0.508
06426,487,AF,26,0.432
06426,487,AF,27,0.644
06426,487,AF,28,0.612
06426,487,AF,29,0.84
06426,488,AF,0,0.688
06426,488,AF,1,1.096
06426,488,AF,2,0.932
06426,488,AF,3,0.792
06426,488,AF,4,0.524
06426,488,AF,5,0.688
06426,488,AF,6,0.66
06426,488,AF,7,0.492
06426,488,AF,8,0.98
06426,488,AF,9,0.64
06426,488,AF,10,0.496
06426,488,AF,11,0.476
06426,488,AF,12,0.7
06426,488,AF,13,0.472
06426,488,AF,14,0.676
06426,488,AF,15,0.468
06426,488,AF,16,0.756
06426,488,AF,17,0.488
06426,488,AF,18,0.596
06426,488,AF,19,1.08
06426,488,AF,20,0.516
06426,488,AF,21,0.692
06426,488,AF,22,0.484
06426,488,AF,23,0.496
06426,488,AF,24,0.584
06426,488,AF,25,0.456
06426,488,AF,26,0.52
06426,488,AF,27,0.492
06426,488,AF,28,0.516
06426,488,AF,29,0.68
06426,489,AF,0,0.452
06426,489,AF,1,0.904
06426,489,AF,2,0.644
06426,489,AF,3,0.732
06426,489,AF,4,0.48
06426,489,AF,5,0.712
06426,489,AF,6,0.5
06426,489,AF,7,0.632
06426,489,AF,8,0.764
06426,489,AF,9,0.488
06426,489,AF,10,0.644
06426,489,AF,11,0.536
06426,489,AF,12,0.508
06426,489,AF,13,0.772
06426,489,AF,14,0.652
06426,489,AF,15,0.628
06426,489,AF,16,0.7
06426,489,AF,17,0.488
06426,489,AF,18,0.728
06426,489,AF,19,0.52
06426,489,AF,20,0.464
06426,489,AF,21,0.452
06426,489,AF,22,0.692
06426,489,AF,23,0.476
06426,489,AF,24,0.5
06426,489,AF,25,0.676
06426,489,AF,26,0.756
06426,489,AF,27,0.68
06426,489,AF,28,0.496
06426,489,AF,29,0.596
06426,490,AF,0,0.696
06426,490,AF,1,0.76
06426,490,AF,2,0.488
06426,490,AF,3,0.684
06426,490,AF,4,0.664
06426,490,AF,5,0.736
06426,490,AF,6,0.96
06426,490,AF,7,0.552
06426,490,AF,8,0.58
06426,490,AF,9,0.588
06426,490,AF,10,0.652
06426,490,AF,11,0.484
06426,490,AF,12,0.468
06426,490,AF,13,0.668
06426,490,AF,14,0.684
06426,490,AF,15,0.496
06426,490,AF,16,0.612
06426,490,AF,17,0.692
06426,490,AF,18,0.768
06426,490,AF,19,0.648
06426,490,AF,20,0.772
06426,490,AF,21,0.52
06426,490,AF,22,0.696
06426,490,AF,23,0.504
06426,490,AF,24,0.58
06426,490,AF,25,0.488
06426,490,AF,26,0.62
06426,490,AF,27,0.456
06426,490,AF,28,0.708
06426,490,AF,29,0.5
06426,491,AF,0,0.544
06426,491,AF,1,0.836
06426,491,AF,2,0.628
06426,491,AF,3,0.524
06426,491,AF,4,0.52
06426,491,AF,5,0.752
06426,491,AF,6,0.672
06426,491,AF,7,1.056
06426,491,AF,8,0.62
06426,491,AF,9,0.62
06426,491,AF,10,0.592
06426,491,AF,11,0.528
06426,491,AF,12,0.744
06426,491,AF,13,0.784
06426,491,AF,14,0.604
06426,491,AF,15,0.904
06426,491,AF,16,0.468
06426,491,AF,17,0.464
06426,491,AF,18,0.668
06426,491,AF,19,0.568
06426,491,AF,20,0.704
06426,491,AF,21,0.568
06426,491,AF,22,0.54
06426,491,AF,23,0.76
06426,491,AF,24,0.58
06426,491,AF,25,0.728
06426,491,AF,26,0.46
06426,491,AF,27,0.492
06426,491,AF,28,0.44
06426,491,AF,29,0.468
06426,492,AF,0,0.44
06426,492,AF,1,0.596
06426,492,AF,2,0.42
06426,492,AF,3,0.632
06426,492,AF,4,0.428
06426,492,AF,5,0.392
06426,492,AF,6,0.384
06426,492,AF,7,0.388
06426,492,AF,8,0.448
06426,492,AF,9,0.448
06426,492,AF,10,0.512
06426,492,AF,11,0.928
06426,492,AF,12,0.564
06426,492,AF,13,0.592
06426,492,AF,14,0.684
06426,492,AF,15,0.444
06426,492,AF,16,0.464
06426,492,AF,17,0.588
06426,492,AF,18,0.588
06426,492,AF,19,1.008
06426,492,AF,20,0.444
06426,492,AF,21,0.636
06426,492,AF,22,0.672
06426,492,AF,23,0.548
06426,492,AF,24,0.6
06426,492,AF,25,0.716
06426,492,AF,26,0.448
06426,492,AF,27,0.58
06426,492,AF,28,0.56
06426,492,AF,29,0.704
06426,493,AF,0,0.624
06426,493,AF,1,0.46
06426,493,AF,2,0.54
06426,493,AF,3,0.632
06426,493,AF,4,0.788
06426,493,AF,5,0.536
06426,493,AF,6,0.684
06426,493,AF,7,0.472
06426,493,AF,8,0.428
06426,493,AF,9,0.768
06426,493,AF,10,0.524
06426,493,AF,11,0.468
06426,493,AF,12,0.56
06426,493,AF,13,0.472
06426,493,AF,14,0.664
06426,493,AF,15,0.58
06426,493,AF,16,0.648
06426,493,AF,17,0.784
06426,493,AF,18,0.744
06426,493,AF,19,0.796
06426,493,AF,20,0.54
06426,493,AF,21,0.516
06426,493,AF,22,0.56
06426,493,AF,23,0.856
06426,493,AF,24,0.524
06426,493,AF,25,0.564
06426,493,AF,26,0.64
06426,493,AF,27,0.504
06426,493,AF,28,0.728
06426,493,AF,29,0.736
06426,494,AF,0,0.652
06426,494,AF,1,0.548
06426,494,AF,2,0.448
06426,494,AF,3,0.588
06426,494,AF,4,0.604
06426,494,AF,5,0.672
06426,494,AF,6,0.672
06426,494,AF,7,0.612
06426,494,AF,8,0.712
06426,494,AF,9,0.632
06426,494,AF,10,0.696
06426,494,AF,11,0.476
06426,494,AF,12,0.652
06426,494,AF,13,0.732
06426,494,AF,14,0.708
06426,494,AF,15,0.7
06426,494,AF,16,0.708
06426,494,AF,17,0.464
06426,494,AF,18,0.432
06426,494,AF,19,0.444
06426,494,AF,20,0.708
06426,494,AF,21,0.812
06426,494,AF,22,0.684
06426,494,AF,23,0.564
06426,494,AF,24,0.732
06426,494,AF,25,0.772
06426,494,AF,26,0.512
06426,494,AF,27,0.648
06426,494,AF,28,0.72
06426,494,AF,29,0.656
06426,495,AF,0,0.784
06426,495,AF,1,0.924
06426,495,AF,2,0.548
06426,495,AF,3,0.644
06426,495,AF,4,0.608
06426,495,AF,5,0.464
06426,495,AF,6,0.504
06426,495,AF,7,0.548
06426,495,AF,8,1.116
06426,495,AF,9,0.788
06426,495,AF,10,0.488
06426,495,AF,11,1.052
06426,495,AF,12,0.744
06426,495,AF,13,0.768
06426,495,AF,14,0.712
06426,495,AF,15,0.66
06426,495,AF,16,0.584
06426,495,AF,17,0.5
06426,495,AF,18,0.66
06426,495,AF,19,0.8
06426,495,AF,20,0.864
06426,495,AF,21,0.696
06426,495,AF,22,0.516
06426,495,AF,23,0.964
06426,495,AF,24,0.464
06426,495,AF,25,0.472
06426,495,AF,26,0.708
06426,495,AF,27,0.66
06426,495,AF,28,0.604
06426,495,AF,29,0.72
06426,496,AF,0,0.752
06426,496,AF,1,0.636
06426,496,AF,2,0.692
06426,496,AF,3,0.724
06426,496,AF,4,0.44
06426,496,AF,5,0.632
06426,496,AF,6,0.624
06426,496,AF,7,0.692
06426,496,AF,8,0.584
06426,496,AF,9,0.516
06426,496,AF,10,0.484
06426,496,AF,11,0.476
06426,496,AF,12,0.616
06426,496,AF,13,0.576
06426,496,AF,14,0.456
06426,496,AF,15,0.736
06426,496,AF,16,0.508
06426,496,AF,17,0.656
06426,496,AF,18,0.636
06426,496,AF,19,0.568
06426,496,AF,20,0.444
06426,496,AF,21,0.424
06426,496,AF,22,0.528
06426,496,AF,23,0.972
06426,496,AF,24,0.756
06426,496,AF,25,0.736
06426,496,AF,26,0.456
06426,496,AF,27,0.428
06426,496,AF,28,0.64
06426,496,AF,29,0.464
06426,497,AF,0,0.708
06426,497,AF,1,0.804
06426,497,AF,2,0.704
06426,497,AF,3,0.704
06426,497,AF,4,0.672
06426,497,AF,5,0.48
06426,497,AF,6,0.756
06426,497,AF,7,1.012
06426,497,AF,8,0.728
06426,497,AF,9,1.092
06426,497,AF,10,0.764
06426,497,AF,11,0.664
06426,497,AF,12,1.024
06426,497,AF,13,0.744
06426,497,AF,14,0.448
06426,497,AF,15,0.468
06426,497,AF,16,0.504
06426,497,AF,17,0.456
06426,497,AF,18,0.536
06426,497,AF,19,0.576
06426,497,AF,20,0.532
06426,497,AF,21,0.708
06426,497,AF,22,0.524
06426,497,AF,23,0.768
06426,497,AF,24,0.528
06426,497,AF,25,0.716
06426,497,AF,26,0.712
06426,497,AF,27,0.64
06426,497,AF,28,0.532
06426,497,AF,29,0.548
06426,498,AF,0,0.4
06426,498,AF,1,0.4
06426,498,AF,2,0.396
06426,498,AF,3,0.648
06426,498,AF,4,0.656
06426,498,AF,5,0.512
06426,498,AF,6,0.552
06426,498,AF,7,0.508
06426,498,AF,8,0.672
06426,498,AF,9,0.556
06426,498,AF,10,0.456
06426,498,AF,11,0.428
06426,498,AF,12,0.396
06426,498,AF,13,0.544
06426,498,AF,14,0.492
06426,498,AF,15,0.488
06426,498,AF,16,0.672
06426,498,AF,17,0.652
06426,498,AF,18,0.444
06426,498,AF,19,0.492
06426,498,AF,20,0.444
06426,498,AF,21,0.544
06426,498,AF,22,0.444
06426,498,AF,23,0.428
06426,498,AF,24,0.4
06426,498,AF,25,0.412
06426,498,AF,26,0.396
06426,498,AF,27,0.436
06426,498,AF,28,0.488
06426,498,AF,29,0.388
06426,499,AF,0,0.576
06426,499,AF,1,0.484
06426,499,AF,2,0.452
06426,499,AF,3,0.692
06426,499,AF,4,0.692
06426,499,AF,5,0.508
06426,499,AF,6,0.612
06426,499,AF,7,0.512
06426,499,AF,8,0.46
06426,499,AF,9,0.484
06426,499,AF,10,0.648
06426,499,AF,11,0.664
06426,499,AF,12,0.432
06426,499,AF,13,0.664
06426,499,AF,14,0.504
06426,499,AF,15,0.472
06426,499,AF,16,0.624
06426,499,AF,17,0.792
06426,499,AF,18,0.456
06426,499,AF,19,0.4
06426,499,AF,20,0.764
06426,499,AF,21,0.684
06426,499,AF,22,0.716
06426,499,AF,23,0.684
06426,499,AF,24,0.64
06426,499,AF,25,0.452
06426,499,AF,26,0.444
06426,499,AF,27,0.724
06426,499,AF,28,0.444
06426,499,AF,29,0.492
06426,500,AF,0,0.768
06426,500,AF,1,0.684
06426,500,AF,2,0.864
06426,500,AF,3,0.824
06426,500,AF,4,0.464
06426,500,AF,5,0.64
06426,500,AF,6,0.5
06426,500,AF,7,0.736
06426,500,AF,8,0.468
06426,500,AF,9,0.46
06426,500,AF,10,0.452
06426,500,AF,11,0.632
06426,500,AF,12,0.472
06426,500,AF,13,0.456
06426,500,AF,14,0.604
06426,500,AF,15,0.548
06426,500,AF,16,0.536
06426,500,AF,17,0.512
06426,500,AF,18,0.764
06426,500,AF,19,0.572
06426,500,AF,20,0.448
06426,500,AF,21,0.7
06426,500,AF,22,0.476
06426,500,AF,23,0.776
06426,500,AF,24,0.716
06426,500,AF,25,0.804
06426,500,AF,26,0.748
06426,500,AF,27,0.9
06426,500,AF,28,0.98
06426,500,AF,29,0.544
06426,501,AF,0,0.68
06426,501,AF,1,0.808
06426,501,AF,2,0.724
06426,501,AF,3,0.816
06426,501,AF,4,0.612
06426,501,AF,5,0.472
06426,501,AF,6,0.508
06426,501,AF,7,0.78
06426,501,AF,8,0.804
06426,501,AF,9,0.488
06426,501,AF,10,0.68
06426,501,AF,11,0.528
06426,501,AF,12,0.732
06426,501,AF,13,0.728
06426,501,AF,14,1.004
06426,501,AF,15,0.68
06426,501,AF,16,0.632
06426,501,AF,17,0.556
06426,501,AF,18,0.448
06426,501,AF,19,0.66
06426,501,AF,20,0.544
06426,501,AF,21,0.712
06426,501,AF,22,0.736
06426,501,AF,23,0.72
06426,501,AF,24,0.676
06426,501,AF,25,0.876
06426,501,AF,26,0.604
06426,501,AF,27,0.848
06426,501,AF,28,0.964
06426,501,AF,29,0.556
06426,502,AF,0,0.852
06426,502,AF,1,0.532
06426,502,AF,2,0.548
06426,502,AF,3,0.468
06426,502,AF,4,0.476
06426,502,AF,5,0.588
06426,502,AF,6,0.568
06426,502,AF,7,0.556
06426,502,AF,8,0.6
06426,502,AF,9,0.628
06426,502,AF,10,0.492
06426,502,AF,11,0.44
06426,502,AF,12,0.584
06426,502,AF,13,0.416
06426,502,AF,14,0.576
06426,502,AF,15,0.496
06426,502,AF,16,0.644
06426,502,AF,17,0.456
06426,502,AF,18,0.528
06426,502,AF,19,0.428
06426,502,AF,20,0.624
06426,502,AF,21,0.852
06426,502,AF,22,0.492
06426,502,AF,23,0.452
06426,502,AF,24,0.608
06426,502,AF,25,0.456
06426,502,AF,26,0.28
06426,502,AF,27,0.8
06426,502,AF,28,0.532
06426,502,AF,29,0.456
06426,503,AF,0,0.94
06426,503,AF,1,0.496
06426,503,AF,2,0.5
06426,503,AF,3,0.4
06426,503,AF,4,0.86
06426,503,AF,5,0.9
06426,503,AF,6,0.572
06426,503,AF,7,0.44
06426,503,AF,8,0.828
06426,503,AF,9,0.56
06426,503,AF,10,0.7
06426,503,AF,11,0.696
06426,503,AF,12,0.616
06426,503,AF,13,0.856
06426,503,AF,14,0.496
06426,503,AF,15,0.584
06426,503,AF,16,0.46
06426,503,AF,17,0.504
06426,503,AF,18,0.576
06426,503,AF,19,0.48
06426,503,AF,20,0.452
06426,503,AF,21,0.696
06426,503,AF,22,0.78
06426,503,AF,23,0.696
06426,503,AF,24,0.56
06426,503,AF,25,0.464
06426,503,AF,26,0.508
06426,503,AF,27,0.652
06426,503,AF,28,0.624
06426,503,AF,29,0.816
06426,504,AF,0,0.564
06426,504,AF,1,0.456
06426,504,AF,2,0.656
06426,504,AF,3,0.692
06426,504,AF,4,0.444
06426,504,AF,5,0.436
06426,504,AF,6,0.712
06426,504,AF,7,0.444
06426,504,AF,8,0.476
06426,504,AF,9,0.552
06426,504,AF,10,0.8
06426,504,AF,11,0.6
06426,504,AF,12,0.5
06426,504,AF,13,0.456
06426,504,AF,14,0.644
06426,504,AF,15,0.58
06426,504,AF,16,0.636
06426,504,AF,17,0.676
06426,504,AF,18,0.624
06426,504,AF,19,0.452
06426,504,AF,20,0.52
06426,504,AF,21,0.6
06426,504,AF,22,1.04
06426,504,AF,23,0.884
06426,504,AF,24,0.552
06426,504,AF,25,0.556
06426,504,AF,26,0.432
06426,504,AF,27,0.596
06426,504,AF,28,0.744
06426,504,AF,29,0.504
06426,505,Normal,0,0.944
06426,505,Normal,1,0.944
06426,505,Normal,2,0.952
06426,505,Normal,3,0.972
06426,505,Normal,4,0.928
06426,505,Normal,5,0.908
06426,505,Normal,6,0.976
06426,505,Normal,7,0.98
06426,505,Normal,8,0.916
06426,505,Normal,9,0.952
06426,505,Normal,10,0.976
06426,505,Normal,11,0.988
06426,505,Normal,12,0.944
06426,505,Normal,13,0.952
06426,505,Normal,14,0.984
06426,505,Normal,15,0.964
06426,505,Normal,16,0.98
06426,505,Normal,17,0.956
06426,505,Normal,18,0.964
06426,505,Normal,19,0.96
06426,505,Normal,20,0.98
06426,505,Normal,21,0.96
06426,505,Normal,22,0.456
06426,505,Normal,23,1.188
06426,505,Normal,24,1.004
06426,505,Normal,25,0.964
06426,505,Normal,26,0.92
06426,505,Normal,27,0.98
06426,505,Normal,28,0.98
06426,505,Normal,29,0.936
06426,506,Normal,0,0.988
06426,506,Normal,1,0.96
06426,506,Normal,2,0.94
06426,506,Normal,3,1.004
06426,506,Normal,4,0.972
06426,506,Normal,5,0.92
06426,506,Normal,6,0.96
06426,506,Normal,7,1.008
06426,506,Normal,8,0.952
06426,506,Normal,9,0.956
06426,506,Normal,10,0.952
06426,506,Normal,11,0.956
06426,506,Normal,12,0.968
06426,506,Normal,13,0.952
06426,506,Normal,14,0.944
06426,506,Normal,15,0.976
06426,506,Normal,16,0.984
06426,506,Normal,17,0.924
06426,506,Normal,18,0.916
06426,506,Normal,19,0.916
06426,506,Normal,20,0.968
06426,506,Normal,21,0.952
06426,506,Normal,22,0.94
06426,506,Normal,23,0.936
06426,506,Normal,24,0.988
06426,506,Normal,25,0.932
06426,506,Normal,26,0.948
06426,506,Normal,27,0.936
06426,506,Normal,28,0.972
06426,506,Normal,29,1.016
06426,507,Normal,0,0.936
06426,507,Normal,1,0.976
06426,507,Normal,2,1.0
06426,507,Normal,3,0.948
06426,507,Normal,4,0.96
06426,507,Normal,5,0.964
06426,507,Normal,6,1.004
06426,507,Normal,7,0.988
06426,507,Normal,8,0.936
06426,507,Normal,9,0.956
06426,507,Normal,10,0.896
06426,507,Normal,11,0.376
06426,507,Normal,12,0.412
06426,507,Normal,13,0.432
06426,507,Normal,14,0.392
06426,507,Normal,15,0.392
06426,507,Normal,16,0.912
06426,507,Normal,17,0.908
06426,507,Normal,18,0.96
06426,507,Normal,19,0.956
06426,507,Normal,20,0.912
06426,507,Normal,21,0.988
06426,507,Normal,22,0.996
06426,507,Normal,23,0.956
06426,507,Normal,24,0.956
06426,507,Normal,25,1.0
06426,507,Normal,26,1.012
06426,507,Normal,27,0.972
06426,507,Normal,28,0.98
06426,507,Normal,29,0.992
06426,508,Normal,0,0.984
06426,508,Normal,1,1.004
06426,508,Normal,2,0.992
06426,508,Normal,3,0.988
06426,508,Normal,4,1.004
06426,508,Normal,5,1.02
06426,508,Normal,6,0.98
06426,508,Normal,7,0.956
06426,508,Normal,8,1.016
06426,508,Normal,9,0.984
06426,508,Normal,10,0.96
06426,508,Normal,11,0.976
06426,508,Normal,12,0.988
06426,508,Normal,13,1.024
06426,508,Normal,14,0.984
06426,508,Normal,15,0.976
06426,508,Normal,16,0.956
06426,508,Normal,17,0.988
06426,508,Normal,18,0.952
06426,508,Normal,19,0.924
06426,508,Normal,20,0.976
06426,508,Normal,21,0.984
06426,508,Normal,22,0.984
06426,508,Normal,23,0.968
06426,508,Normal,24,0.996
06426,508,Normal,25,0.98
06426,508,Normal,26,0.984
06426,508,Normal,27,0.976
06426,508,Normal,28,0.948
06426,508,Normal,29,1.008
06426,509,AF,0,0.572
06426,509,AF,1,0.452
06426,509,AF,2,0.448
06426,509,AF,3,0.82
06426,509,AF,4,0.672
06426,509,AF,5,0.56
06426,509,AF,6,0.652
06426,509,AF,7,0.472
06426,509,AF,8,0.46
06426,509,AF,9,0.668
06426,509,AF,10,0.644
06426,509,AF,11,0.528
06426,509,AF,12,0.744
06426,509,AF,13,0.496
06426,509,AF,14,0.852
06426,509,AF,15,0.696
06426,509,AF,16,0.52
06426,509,AF,17,0.712
06426,509,AF,18,0.488
06426,509,AF,19,0.436
06426,509,AF,20,0.7
06426,509,AF,21,0.58
06426,509,AF,22,0.532
06426,509,AF,23,0.636
06426,509,AF,24,0.46
06426,509,AF,25,0.532
06426,509,AF,26,0.576
06426,509,AF,27,0.672
06426,509,AF,28,0.564
06426,509,AF,29,0.76
06426,510,Normal,0,0.968
06426,510,Normal,1,0.968
06426,510,Normal,2,1.016
06426,510,Normal,3,1.016
06426,510,Normal,4,0.916
06426,510,Normal,5,0.968
06426,510,Normal,6,1.032
06426,510,Normal,7,0.944
06426,510,Normal,8,0.964
06426,510,Normal,9,0.972
